"3322184";0.00;6294.59;708408.24;"99";1904/08/31;"010200617";1997/07/01;"I"
"9621096";0.00;2724.50;0.00;"99";1904/08/31;"010101202";1997/07/01;"I"
"11877964";0.00;0.00;0.00;"99";1999/12/31;"060100931";1997/07/01;"I"
"7347459";200.00;0.00;344.78;"99";/  /;"010400656";1997/07/01;"A"
"7438815";1000.00;0.00;6474.46;"99";/  /;"100100942";1997/07/01;"A"
"2536919";0.00;4958.79;0.00;"99";1904/08/31;"030200286";1997/07/01;"I"
"3533233";10000.00;0.00;348.49;"99";/  /;"010100018";1997/07/01;"A"
"7310726";0.00;2812.66;0.00;"99";1904/08/31;"010401342";1997/08/01;"I"
"12434290";5.00;0.00;708.27;"99";/  /;"010101346";1997/08/01;"A"
"7425300";0.00;0.00;0.00;"99";1999/12/31;"050701344";1997/08/01;"I"
